fingerprint_id,AP-WAP000-NULL,AP-WAP001-NULL,AP-WAP002-NULL,AP-WAP003-NULL,AP-WAP004-NULL,AP-WAP005-NULL,AP-WAP006-NULL,AP-WAP007-NULL,AP-WAP008-NULL,AP-WAP009-NULL,AP-WAP010-NULL,AP-WAP011-NULL,AP-WAP012-NULL,AP-WAP013-NULL,AP-WAP014-NULL,AP-WAP015-NULL,AP-WAP016-NULL,AP-WAP017-NULL,AP-WAP018-NULL,AP-WAP019-NULL,AP-WAP020-NULL,AP-WAP021-NULL,AP-WAP022-NULL,AP-WAP023-NULL,AP-WAP024-NULL,AP-WAP025-NULL,AP-WAP026-NULL,AP-WAP027-NULL,AP-WAP028-NULL,AP-WAP029-NULL,AP-WAP030-NULL,AP-WAP031-NULL,AP-WAP032-NULL,AP-WAP033-NULL,AP-WAP034-NULL,AP-WAP035-NULL,AP-WAP036-NULL,AP-WAP037-NULL,AP-WAP038-NULL,AP-WAP039-NULL,AP-WAP040-NULL,AP-WAP041-NULL,AP-WAP042-NULL,AP-WAP043-NULL,AP-WAP044-NULL,AP-WAP045-NULL,AP-WAP046-NULL,AP-WAP047-NULL,AP-WAP048-NULL,AP-WAP049-NULL,AP-WAP050-NULL,AP-WAP051-NULL,AP-WAP052-NULL,AP-WAP053-NULL,AP-WAP054-NULL,AP-WAP055-NULL,AP-WAP056-NULL,AP-WAP057-NULL,AP-WAP058-NULL,AP-WAP059-NULL,AP-WAP060-NULL,AP-WAP061-NULL,AP-WAP062-NULL,AP-WAP063-NULL,AP-WAP064-NULL,AP-WAP065-NULL,AP-WAP066-NULL,AP-WAP067-NULL,AP-WAP068-NULL,AP-WAP069-NULL,AP-WAP070-NULL,AP-WAP071-NULL,AP-WAP072-NULL,AP-WAP073-NULL,AP-WAP074-NULL,AP-WAP075-NULL,AP-WAP076-NULL,AP-WAP077-NULL,AP-WAP078-NULL,AP-WAP079-NULL,AP-WAP080-NULL,AP-WAP081-NULL,AP-WAP082-NULL,AP-WAP083-NULL,AP-WAP084-NULL,AP-WAP085-NULL,AP-WAP086-NULL,AP-WAP087-NULL,AP-WAP088-NULL,AP-WAP089-NULL,AP-WAP090-NULL,AP-WAP091-NULL,AP-WAP092-NULL,AP-WAP093-NULL,AP-WAP094-NULL,AP-WAP095-NULL,AP-WAP096-NULL,AP-WAP097-NULL,AP-WAP098-NULL,AP-WAP099-NULL,AP-WAP100-NULL,AP-WAP101-NULL,AP-WAP102-NULL,AP-WAP103-NULL,AP-WAP104-NULL,AP-WAP105-NULL,AP-WAP106-NULL,AP-WAP107-NULL,AP-WAP108-NULL,AP-WAP109-NULL,AP-WAP110-NULL,AP-WAP111-NULL,AP-WAP112-NULL,AP-WAP113-NULL,AP-WAP114-NULL,AP-WAP115-NULL,AP-WAP116-NULL,AP-WAP117-NULL,AP-WAP118-NULL,AP-WAP119-NULL,AP-WAP120-NULL,AP-WAP121-NULL,AP-WAP122-NULL,AP-WAP123-NULL,AP-WAP124-NULL,AP-WAP125-NULL,AP-WAP126-NULL,AP-WAP127-NULL,AP-WAP128-NULL,AP-WAP129-NULL,AP-WAP130-NULL,AP-WAP131-NULL,AP-WAP132-NULL,AP-WAP133-NULL,AP-WAP134-NULL,AP-WAP135-NULL,AP-WAP136-NULL,AP-WAP137-NULL,AP-WAP138-NULL,AP-WAP139-NULL,AP-WAP140-NULL,AP-WAP141-NULL,AP-WAP142-NULL,AP-WAP143-NULL,AP-WAP144-NULL,AP-WAP145-NULL,AP-WAP146-NULL,AP-WAP147-NULL,AP-WAP148-NULL,AP-WAP149-NULL,AP-WAP150-NULL,AP-WAP151-NULL,AP-WAP152-NULL,AP-WAP153-NULL,AP-WAP154-NULL,AP-WAP155-NULL,AP-WAP156-NULL
573,-85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-83,-83,NULL,-84,NULL,NULL,-71,NULL,-88,NULL,NULL,NULL,-72,-76,NULL,-78,-90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-54,NULL,-56,-56,-77,-78,-84,-88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-75,NULL,NULL,NULL,-61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-83,NULL,NULL,NULL,NULL,NULL,-80,-85,-93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-86,-85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
574,-85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-71,-65,NULL,-83,NULL,NULL,-62,NULL,-87,NULL,NULL,NULL,-69,NULL,NULL,-72,-75,NULL,NULL,-79,NULL,NULL,NULL,NULL,-57,NULL,-89,-54,-77,-78,-87,-88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-66,NULL,NULL,NULL,-61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-71,NULL,NULL,NULL,NULL,NULL,-86,-85,-93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-87,NULL,NULL,-85,NULL,NULL,-94,NULL,NULL,NULL,NULL,NULL,NULL
575,-85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-71,-65,NULL,-83,NULL,NULL,-62,NULL,-87,NULL,NULL,NULL,-69,NULL,NULL,-72,-75,NULL,NULL,-79,NULL,NULL,NULL,NULL,-56,NULL,-89,-54,-77,-78,-87,-88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-66,NULL,NULL,NULL,-61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-71,NULL,NULL,NULL,NULL,NULL,-86,-85,-93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-87,NULL,NULL,-85,NULL,NULL,-94,NULL,NULL,NULL,NULL,NULL,NULL
576,-77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-78,NULL,-90,NULL,NULL,NULL,NULL,NULL,-84,NULL,NULL,NULL,-88,NULL,NULL,NULL,-87,NULL,-78,-74,NULL,NULL,-90,-89,NULL,NULL,NULL,NULL,-78,NULL,NULL,-66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-77,-76,-84,-83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-76,NULL,NULL,-78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
577,-77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-78,NULL,-90,NULL,NULL,NULL,NULL,NULL,-84,NULL,NULL,NULL,-88,NULL,NULL,NULL,-87,NULL,-78,-74,NULL,NULL,-90,-89,NULL,NULL,NULL,NULL,-78,NULL,NULL,-68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-77,-76,-84,-83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-76,NULL,NULL,-78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
578,-77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-74,NULL,-89,NULL,NULL,NULL,NULL,NULL,-84,-87,NULL,NULL,-88,NULL,NULL,NULL,-84,NULL,-77,-74,NULL,NULL,-90,-90,NULL,NULL,NULL,NULL,-71,-73,NULL,-73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-70,NULL,-83,-83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-84,NULL,NULL,NULL,NULL,NULL,-82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-75,NULL,NULL,NULL,-86,-84,NULL,NULL,NULL,NULL,-77,-76,-81,-81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
579,-77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-74,NULL,-89,NULL,NULL,NULL,NULL,NULL,-84,-87,NULL,NULL,-88,NULL,NULL,NULL,-84,NULL,-77,-74,NULL,NULL,-90,-90,NULL,NULL,NULL,NULL,-71,-73,NULL,-73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-70,NULL,-83,-83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-84,NULL,NULL,NULL,NULL,NULL,-82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-75,NULL,NULL,NULL,-86,-84,NULL,NULL,NULL,NULL,-77,-76,-81,-81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
580,-82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-75,NULL,-89,NULL,NULL,NULL,NULL,NULL,-87,-87,NULL,NULL,NULL,NULL,NULL,NULL,-84,NULL,-69,-69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-71,-73,-73,-74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-74,-73,-83,-83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-84,NULL,NULL,NULL,NULL,NULL,-82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-83,NULL,NULL,NULL,-86,-84,NULL,NULL,NULL,NULL,-78,-76,-81,-80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
581,-82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-75,NULL,-89,NULL,NULL,NULL,NULL,NULL,-87,-87,NULL,NULL,NULL,NULL,NULL,NULL,-84,NULL,-69,-69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-71,-73,-73,-72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-74,-73,-83,-83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-84,NULL,NULL,NULL,NULL,NULL,-82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-83,NULL,NULL,NULL,-86,-84,NULL,NULL,NULL,NULL,-78,-76,-81,-80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
582,-82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-75,NULL,-89,NULL,NULL,NULL,NULL,NULL,-87,-87,NULL,NULL,NULL,NULL,NULL,NULL,-84,NULL,-69,-69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-71,-73,-73,-70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-74,-73,-83,-83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-84,NULL,NULL,NULL,NULL,NULL,-82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-83,NULL,NULL,NULL,-86,-84,NULL,NULL,NULL,NULL,-78,-76,-81,-80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
583,-85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-87,NULL,-88,-88,NULL,-80,NULL,NULL,NULL,NULL,-82,NULL,NULL,NULL,NULL,-87,NULL,NULL,NULL,NULL,-81,NULL,-73,-71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-73,-73,NULL,-77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-89,NULL,NULL,NULL,NULL,NULL,-80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-75,NULL,NULL,-81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-88,-93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
584,-85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-87,NULL,-88,-88,NULL,-80,NULL,NULL,NULL,NULL,-82,NULL,NULL,NULL,NULL,-87,NULL,NULL,NULL,NULL,-81,NULL,-73,-71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-73,-73,NULL,-77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-89,NULL,NULL,NULL,NULL,NULL,-80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-75,NULL,NULL,-81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-88,-93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
585,-85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-87,NULL,-88,-88,NULL,-80,NULL,NULL,NULL,NULL,-82,NULL,NULL,NULL,NULL,-87,NULL,NULL,NULL,NULL,-81,NULL,-73,-71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-73,-73,NULL,-77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-89,NULL,NULL,NULL,NULL,NULL,-80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-75,NULL,NULL,-81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-88,-93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
586,-72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-88,-88,NULL,-80,NULL,NULL,NULL,NULL,-77,NULL,NULL,NULL,NULL,-87,NULL,NULL,NULL,NULL,-66,NULL,-62,-69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-68,-79,-89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-81,NULL,-80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-70,-72,NULL,-89,NULL,NULL,NULL,NULL,NULL,NULL,-73,-68,-76,-79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-88,-93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
587,-72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-88,-88,NULL,-80,NULL,NULL,NULL,NULL,-77,NULL,NULL,NULL,NULL,-87,NULL,NULL,NULL,NULL,-66,NULL,-62,-65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-68,-79,-89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-81,NULL,-80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-70,-72,NULL,-89,NULL,NULL,NULL,NULL,NULL,NULL,-73,-68,-76,-79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-88,-93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
588,-72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-88,-88,NULL,-80,NULL,NULL,NULL,NULL,-77,NULL,NULL,NULL,NULL,-87,NULL,NULL,NULL,NULL,-69,NULL,-62,-62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-68,-79,-89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-81,NULL,-80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-70,-72,NULL,-89,NULL,NULL,NULL,NULL,NULL,NULL,-73,-68,-76,-79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-88,-93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
589,-79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-74,NULL,-90,-79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-81,NULL,-88,-87,NULL,NULL,NULL,NULL,-74,NULL,NULL,-85,NULL,NULL,-86,-87,-72,-74,-77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-75,NULL,NULL,-81,NULL,NULL,NULL,NULL,NULL,NULL,-77,NULL,NULL,NULL,NULL,NULL,NULL,-78,-79,-89,-84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-76,NULL,-81,NULL,-81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-70,-72,-87,-89,NULL,NULL,NULL,NULL,NULL,NULL,-69,-68,-76,-76,NULL,NULL,-94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
590,-79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-74,NULL,-90,-79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-81,NULL,-88,-87,NULL,NULL,NULL,NULL,-74,NULL,NULL,-85,NULL,NULL,-86,-87,-72,-74,-77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-75,NULL,NULL,-81,NULL,NULL,NULL,NULL,NULL,NULL,-77,NULL,NULL,NULL,NULL,NULL,NULL,-78,-79,-89,-84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-76,NULL,-81,NULL,-81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-70,-72,-87,-89,NULL,NULL,NULL,NULL,NULL,NULL,-69,-68,-76,-76,NULL,NULL,-94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
591,-79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-74,NULL,-90,-79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-81,NULL,-88,-87,NULL,NULL,NULL,NULL,-74,NULL,NULL,-85,NULL,NULL,-86,-87,-72,-74,-77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-74,NULL,NULL,-81,NULL,NULL,NULL,NULL,NULL,NULL,-77,NULL,NULL,NULL,NULL,NULL,NULL,-78,-79,-89,-84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-76,NULL,-81,NULL,-81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-70,-72,-87,-89,NULL,NULL,NULL,NULL,NULL,NULL,-69,-68,-76,-76,NULL,NULL,-94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
592,-75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-74,NULL,NULL,-79,-84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-76,NULL,-88,-87,NULL,NULL,NULL,NULL,-74,NULL,NULL,-76,-79,-79,-86,-87,-72,-74,-68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-74,NULL,NULL,-80,NULL,NULL,NULL,NULL,NULL,NULL,-77,NULL,NULL,NULL,NULL,NULL,NULL,-78,NULL,-84,-84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-76,NULL,NULL,NULL,-77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-66,NULL,-87,-87,NULL,NULL,NULL,NULL,NULL,NULL,-72,NULL,NULL,-80,NULL,NULL,-94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
