fingerprint_id,AP-WAP000-NULL,AP-WAP001-NULL,AP-WAP002-NULL,AP-WAP003-NULL,AP-WAP004-NULL,AP-WAP005-NULL,AP-WAP006-NULL,AP-WAP007-NULL
2223,-66,-65,-72,-70,-58,-64,-70,-71
2224,-65,-67,-71,-76,-57,-66,-70,-71
2225,-70,-67,-70,-72,-53,-65,-71,-68
2226,-52,-64,-67,-73,-67,-68,-70,-76
2227,-50,-63,-67,-72,-67,-65,-73,-70
2228,-49,-62,-69,-73,-67,-63,-68,-73
2229,-55,-64,-70,-74,-60,-62,-72,-74
2230,-53,-67,-68,-69,-64,-68,-69,-73
2231,-53,-67,-68,-73,-66,-67,-73,-73
2232,-55,-68,-74,-72,-63,-65,-65,-71
2233,-56,-64,-69,-72,-65,-64,-71,-72
2234,-57,-60,-71,-72,-60,-68,-71,-71
2235,-59,-65,-69,-75,-60,-66,-70,-69
2236,-57,-64,-69,-73,-57,-68,-69,-73
2237,-59,-65,-67,-72,-61,-64,-67,-68
2238,-61,-65,-70,-73,-58,-65,-71,-73
2239,-60,-64,-68,-71,-55,-65,-69,-68
2240,-64,-64,-65,-71,-58,-64,-68,-69
2241,-64,-62,-70,-75,-57,-65,-70,-76
2242,-65,-69,-66,-76,-50,-62,-70,-75
2243,-65,-67,-72,-74,-55,-63,-68,-72
2244,-64,-68,-70,-73,-51,-63,-67,-76
2245,-67,-69,-68,-69,-49,-65,-67,-72
2246,-64,-71,-72,-74,-52,-62,-69,-72
2247,-48,-63,-70,-69,-66,-70,-70,-73
2248,-52,-64,-67,-72,-63,-66,-71,-73
2249,-48,-66,-70,-74,-65,-68,-68,-73
2250,-51,-60,-70,-69,-65,-67,-73,-77
2251,-52,-64,-66,-75,-66,-67,-68,-74
2252,-55,-64,-65,-72,-61,-64,-71,-76
2253,-56,-63,-70,-74,-63,-66,-69,-69
2254,-56,-66,-69,-73,-63,-65,-74,-73
2255,-60,-63,-71,-72,-60,-65,-73,-71
2256,-59,-65,-70,-74,-60,-66,-69,-73
2257,-58,-65,-69,-70,-63,-66,-72,-72
2258,-61,-66,-71,-73,-61,-65,-69,-74
2259,-63,-65,-73,-74,-57,-65,-69,-72
2260,-62,-63,-70,-72,-57,-65,-68,-72
2261,-61,-66,-65,-72,-59,-64,-64,-71
2262,-65,-66,-70,-74,-55,-59,-70,-71
2263,-61,-70,-72,-72,-52,-62,-64,-71
2264,-64,-69,-68,-72,-55,-64,-69,-71
2265,-66,-66,-67,-75,-54,-65,-68,-75
2266,-63,-67,-72,-74,-56,-63,-69,-74
2267,-67,-70,-71,-73,-56,-62,-71,-70
2268,-49,-61,-69,-72,-63,-67,-73,-77
2269,-52,-62,-71,-73,-68,-67,-70,-71
2270,-49,-65,-67,-72,-66,-62,-71,-70
2271,-48,-64,-66,-68,-63,-67,-71,-73
2272,-52,-60,-70,-72,-65,-62,-74,-69
2273,-52,-64,-67,-70,-66,-64,-69,-72
2274,-52,-64,-67,-72,-66,-66,-73,-71
2275,-56,-64,-70,-70,-65,-64,-69,-69
2276,-52,-62,-71,-72,-60,-66,-70,-75
2277,-59,-67,-70,-72,-57,-64,-68,-72
2278,-62,-64,-69,-71,-59,-62,-68,-72
2279,-60,-63,-70,-71,-58,-60,-65,-71
2280,-61,-63,-71,-75,-58,-64,-70,-74
2281,-60,-61,-69,-69,-63,-60,-69,-73
2282,-64,-65,-69,-71,-53,-64,-70,-73
2283,-61,-65,-71,-71,-56,-59,-71,-73
2284,-66,-61,-71,-72,-53,-61,-68,-75
2285,-65,-62,-70,-73,-57,-60,-64,-71
2286,-65,-66,-70,-73,-55,-62,-69,-73
2287,-65,-67,-68,-74,-52,-65,-73,-75
2288,-64,-68,-70,-76,-54,-62,-67,-76
2289,-51,-63,-69,-69,-62,-68,-72,-71
2290,-50,-61,-69,-72,-60,-67,-70,-71
2291,-54,-60,-65,-71,-63,-68,-69,-71
2292,-47,-66,-69,-73,-65,-65,-71,-72
2293,-54,-64,-69,-71,-66,-66,-71,-69
2294,-53,-63,-68,-69,-62,-67,-66,-71
2295,-58,-61,-67,-72,-61,-65,-74,-72
2296,-58,-58,-70,-70,-66,-63,-67,-73
2297,-61,-64,-72,-70,-61,-67,-69,-69
2298,-58,-63,-67,-69,-60,-63,-67,-73
2299,-61,-64,-70,-71,-59,-62,-69,-71
2300,-57,-63,-70,-76,-58,-62,-69,-72
2301,-64,-64,-68,-74,-58,-63,-70,-71
2302,-63,-64,-69,-74,-56,-61,-67,-71
2303,-62,-62,-71,-70,-53,-59,-70,-70
2304,-66,-63,-70,-75,-55,-65,-66,-74
2305,-67,-67,-72,-74,-56,-60,-66,-71
2306,-64,-65,-70,-72,-53,-62,-68,-75
2307,-63,-65,-68,-70,-57,-59,-72,-74
2308,-68,-66,-67,-72,-53,-65,-71,-74
2309,-64,-66,-71,-74,-59,-64,-66,-70
2310,-54,-60,-66,-70,-64,-67,-70,-75
2311,-55,-59,-68,-72,-66,-67,-70,-75
2312,-55,-58,-64,-71,-68,-67,-70,-71
2313,-51,-61,-68,-74,-66,-67,-64,-71
2314,-55,-59,-70,-72,-63,-65,-73,-70
2315,-53,-63,-70,-69,-63,-63,-66,-74
2316,-58,-59,-66,-73,-63,-65,-67,-71
2317,-59,-61,-67,-73,-60,-62,-67,-71
2318,-59,-58,-70,-70,-61,-64,-66,-76
2319,-57,-61,-69,-70,-61,-63,-68,-71
2320,-59,-65,-67,-73,-62,-61,-68,-70
2321,-59,-64,-70,-72,-61,-60,-70,-69
2322,-66,-63,-66,-72,-61,-63,-69,-73
2323,-63,-64,-71,-67,-56,-63,-68,-70
2324,-62,-63,-73,-73,-56,-61,-68,-71
2325,-60,-64,-67,-69,-58,-65,-68,-73
2326,-67,-67,-70,-77,-58,-60,-65,-71
2327,-64,-65,-67,-71,-56,-62,-67,-69
2328,-64,-69,-66,-68,-56,-63,-67,-69
2329,-62,-67,-73,-74,-56,-55,-66,-70
2330,-66,-65,-71,-72,-54,-62,-69,-72
2331,-55,-58,-64,-68,-69,-67,-70,-72
2332,-56,-57,-66,-72,-64,-70,-71,-72
2333,-55,-59,-67,-70,-66,-63,-72,-72
2334,-51,-63,-68,-72,-62,-65,-70,-68
2335,-54,-60,-68,-71,-61,-66,-66,-73
2336,-54,-60,-67,-68,-64,-65,-73,-72
2337,-57,-60,-67,-73,-63,-62,-72,-70
2338,-59,-59,-69,-70,-62,-64,-70,-68
2339,-59,-68,-70,-74,-61,-67,-67,-70
2340,-59,-61,-71,-72,-62,-61,-66,-73
2341,-60,-61,-69,-72,-58,-61,-64,-70
2342,-62,-58,-66,-72,-64,-62,-70,-70
2343,-61,-61,-70,-71,-59,-61,-69,-71
2344,-63,-60,-71,-70,-61,-60,-64,-68
2345,-65,-62,-66,-71,-54,-62,-66,-72
2346,-63,-61,-68,-70,-55,-61,-68,-72
2347,-63,-64,-68,-71,-55,-61,-71,-69
2348,-65,-68,-72,-73,-57,-61,-69,-69
2349,-66,-71,-70,-69,-54,-59,-67,-70
2350,-64,-67,-68,-68,-54,-59,-68,-70
2351,-69,-64,-73,-76,-55,-60,-67,-71
2352,-56,-58,-65,-71,-67,-66,-69,-70
2353,-58,-55,-68,-70,-64,-65,-72,-75
2354,-59,-59,-71,-71,-64,-64,-65,-73
2355,-58,-55,-68,-70,-66,-64,-70,-71
2356,-60,-58,-64,-71,-65,-68,-65,-73
2357,-60,-56,-67,-72,-65,-66,-71,-73
2358,-57,-58,-68,-70,-61,-64,-67,-75
2359,-58,-62,-67,-71,-63,-60,-68,-72
2360,-55,-59,-69,-70,-63,-62,-67,-71
2361,-59,-62,-69,-74,-64,-63,-70,-70
2362,-58,-61,-65,-72,-60,-63,-67,-72
2363,-59,-57,-69,-70,-60,-59,-68,-70
2364,-64,-63,-68,-69,-57,-58,-69,-70
2365,-62,-61,-66,-72,-58,-59,-73,-72
2366,-59,-64,-70,-73,-59,-61,-67,-71
2367,-62,-63,-71,-73,-56,-61,-69,-72
2368,-66,-62,-70,-74,-58,-59,-69,-70
2369,-62,-65,-71,-72,-55,-63,-70,-70
2370,-63,-68,-70,-72,-55,-54,-68,-73
2371,-65,-66,-69,-73,-59,-59,-68,-69
2372,-64,-67,-68,-76,-55,-62,-67,-73
2373,-58,-59,-66,-73,-66,-63,-68,-70
2374,-53,-59,-67,-70,-69,-67,-69,-69
2375,-58,-61,-70,-69,-65,-66,-68,-72
2376,-58,-57,-65,-70,-66,-65,-70,-72
2377,-61,-58,-68,-69,-61,-65,-70,-72
2378,-59,-59,-64,-71,-64,-67,-71,-70
2379,-60,-57,-70,-70,-63,-63,-69,-74
2380,-58,-55,-69,-70,-66,-62,-70,-72
2381,-55,-59,-65,-73,-61,-63,-68,-75
2382,-60,-62,-66,-68,-64,-66,-69,-72
2383,-61,-62,-65,-71,-58,-59,-69,-69
2384,-64,-62,-67,-70,-54,-59,-67,-69
2385,-59,-63,-69,-72,-57,-62,-68,-70
2386,-63,-64,-71,-71,-62,-63,-68,-69
2387,-62,-64,-72,-67,-60,-55,-68,-72
2388,-63,-66,-71,-72,-60,-60,-69,-70
2389,-62,-66,-71,-67,-58,-58,-63,-70
2390,-68,-64,-70,-72,-60,-56,-67,-74
2391,-65,-65,-70,-72,-57,-58,-67,-71
2392,-67,-67,-69,-73,-56,-57,-66,-70
2393,-65,-64,-72,-71,-58,-58,-68,-72
2394,-60,-55,-65,-76,-66,-64,-68,-70
2395,-56,-55,-67,-71,-66,-64,-68,-70
2396,-57,-57,-68,-68,-64,-65,-70,-73
2397,-60,-58,-65,-68,-67,-69,-68,-75
2398,-58,-57,-66,-69,-65,-66,-71,-74
2399,-57,-57,-68,-66,-63,-65,-65,-70
2400,-63,-59,-64,-68,-63,-65,-66,-72
2401,-57,-58,-68,-69,-64,-63,-71,-71
2402,-63,-57,-65,-69,-68,-61,-69,-72
2403,-60,-62,-66,-69,-61,-58,-65,-69
2404,-58,-60,-67,-69,-63,-60,-66,-71
2405,-63,-63,-68,-75,-63,-57,-67,-69
2406,-60,-61,-67,-72,-61,-59,-67,-70
2407,-64,-65,-66,-71,-59,-57,-66,-74
2408,-65,-65,-67,-68,-61,-62,-68,-69
2409,-68,-66,-65,-71,-60,-53,-67,-73
2410,-63,-67,-69,-70,-56,-58,-64,-71
2411,-64,-68,-69,-75,-61,-62,-67,-66
2412,-65,-63,-71,-75,-55,-59,-71,-71
2413,-68,-64,-69,-75,-56,-62,-69,-77
2414,-67,-67,-69,-72,-58,-57,-63,-72
2415,-61,-53,-67,-70,-69,-66,-69,-73
2416,-58,-53,-70,-72,-64,-68,-66,-69
2417,-58,-55,-66,-73,-68,-63,-67,-68
2418,-59,-53,-65,-71,-70,-66,-67,-74
2419,-57,-57,-63,-70,-63,-65,-66,-71
2420,-60,-59,-67,-67,-70,-64,-66,-73
2421,-59,-55,-65,-72,-64,-62,-66,-73
2422,-60,-60,-67,-72,-64,-63,-63,-66
2423,-62,-58,-67,-71,-64,-58,-71,-73
2424,-63,-60,-66,-74,-62,-62,-65,-72
2425,-62,-61,-63,-73,-58,-65,-69,-72
2426,-60,-66,-67,-72,-62,-61,-67,-70
2427,-62,-63,-67,-72,-59,-59,-70,-72
2428,-61,-61,-74,-68,-62,-54,-69,-71
2429,-65,-63,-69,-71,-61,-59,-66,-67
2430,-66,-63,-67,-71,-61,-57,-66,-67
2431,-68,-66,-68,-72,-57,-54,-65,-70
2432,-63,-66,-67,-70,-62,-57,-65,-70
2433,-68,-66,-70,-74,-63,-57,-67,-71
2434,-64,-67,-67,-71,-58,-58,-68,-71
2435,-65,-67,-69,-72,-57,-59,-64,-73
2436,-62,-50,-68,-71,-65,-65,-67,-69
2437,-60,-52,-63,-68,-62,-69,-70,-73
2438,-59,-55,-67,-67,-69,-63,-67,-68
2439,-58,-57,-67,-69,-67,-65,-68,-70
2440,-60,-54,-66,-68,-65,-62,-71,-68
2441,-60,-58,-70,-71,-64,-62,-67,-71
2442,-57,-60,-69,-69,-66,-65,-66,-72
2443,-60,-59,-64,-73,-66,-62,-68,-67
2444,-62,-56,-63,-71,-60,-63,-66,-75
2445,-61,-61,-69,-71,-61,-65,-69,-70
2446,-62,-61,-66,-70,-60,-60,-66,-70
2447,-61,-63,-69,-67,-65,-63,-65,-71
2448,-63,-61,-70,-69,-64,-62,-66,-75
2449,-63,-67,-64,-68,-66,-58,-65,-70
2450,-67,-63,-64,-72,-61,-58,-68,-70
2451,-63,-62,-70,-68,-58,-56,-63,-72
2452,-64,-61,-64,-71,-62,-53,-66,-70
2453,-69,-66,-68,-72,-61,-55,-64,-68
2454,-67,-63,-69,-69,-59,-50,-65,-72
2455,-69,-66,-68,-70,-61,-54,-67,-72
2456,-66,-66,-69,-75,-63,-52,-62,-70
2457,-60,-52,-65,-70,-67,-67,-70,-71
2458,-61,-54,-66,-72,-66,-66,-67,-73
2459,-58,-50,-67,-68,-68,-66,-68,-72
2460,-56,-55,-63,-71,-62,-68,-67,-68
2461,-62,-56,-65,-67,-63,-61,-69,-68
2462,-61,-57,-67,-69,-68,-65,-69,-69
2463,-62,-57,-63,-69,-64,-62,-69,-69
2464,-61,-56,-65,-69,-63,-61,-65,-67
2465,-64,-59,-64,-68,-64,-63,-66,-69
2466,-63,-60,-64,-72,-62,-57,-66,-68
2467,-64,-60,-68,-71,-63,-60,-68,-68
2468,-61,-58,-64,-70,-65,-60,-65,-70
2469,-67,-60,-66,-71,-63,-59,-69,-68
2470,-65,-63,-68,-72,-61,-59,-66,-71
2471,-64,-61,-72,-69,-63,-58,-66,-73
2472,-61,-65,-68,-72,-63,-58,-64,-69
2473,-65,-67,-68,-72,-59,-54,-64,-69
2474,-66,-63,-69,-72,-62,-57,-63,-67
2475,-67,-66,-67,-69,-58,-55,-66,-72
2476,-67,-64,-66,-75,-65,-56,-64,-65
2477,-65,-67,-67,-70,-64,-48,-65,-70
2478,-64,-51,-64,-70,-68,-69,-69,-75
2479,-59,-51,-65,-69,-64,-70,-66,-68
2480,-57,-49,-65,-71,-67,-62,-65,-68
2481,-61,-53,-63,-68,-68,-65,-67,-73
2482,-63,-54,-66,-68,-66,-63,-66,-68
2483,-66,-55,-68,-68,-66,-63,-67,-71
2484,-61,-55,-65,-71,-66,-59,-70,-70
2485,-59,-57,-66,-70,-65,-63,-65,-69
2486,-63,-57,-66,-68,-61,-62,-63,-67
2487,-65,-56,-65,-70,-62,-61,-65,-70
2488,-63,-60,-67,-71,-63,-65,-67,-70
2489,-66,-61,-66,-70,-66,-58,-63,-70
2490,-63,-63,-64,-69,-60,-60,-63,-70
2491,-62,-61,-65,-70,-62,-58,-65,-70
2492,-67,-64,-64,-69,-64,-59,-65,-71
2493,-63,-64,-69,-68,-59,-55,-62,-65
2494,-66,-64,-67,-72,-62,-55,-68,-70
2495,-66,-70,-69,-73,-65,-57,-66,-69
2496,-66,-63,-66,-68,-59,-53,-64,-73
2497,-65,-66,-68,-69,-62,-53,-62,-70
2498,-68,-61,-67,-73,-62,-54,-63,-67
2499,-60,-51,-65,-69,-65,-68,-69,-70
2500,-60,-49,-67,-67,-70,-66,-67,-72
2501,-62,-51,-62,-71,-67,-66,-70,-71
2502,-61,-49,-63,-67,-68,-65,-66,-71
2503,-62,-54,-66,-68,-70,-62,-64,-74
2504,-62,-53,-65,-68,-66,-62,-66,-68
2505,-62,-52,-67,-70,-64,-62,-67,-70
2506,-60,-57,-65,-70,-65,-60,-62,-68
2507,-65,-57,-63,-68,-62,-58,-67,-69
2508,-64,-55,-63,-69,-65,-59,-64,-68
2509,-61,-62,-62,-67,-66,-64,-69,-70
2510,-66,-60,-61,-68,-63,-58,-66,-70
2511,-68,-60,-67,-70,-62,-58,-65,-69
2512,-64,-60,-63,-67,-63,-59,-65,-68
2513,-64,-66,-69,-71,-61,-58,-66,-68
2514,-67,-60,-65,-72,-64,-56,-64,-68
2515,-65,-64,-68,-71,-64,-52,-65,-70
2516,-61,-65,-69,-69,-60,-57,-60,-68
2517,-67,-65,-69,-73,-59,-55,-63,-70
2518,-67,-64,-68,-70,-64,-55,-65,-72
2519,-67,-70,-67,-68,-63,-53,-63,-69
2520,-63,-50,-65,-71,-72,-68,-69,-70
2521,-62,-52,-63,-69,-67,-72,-65,-71
2522,-63,-50,-63,-68,-68,-70,-66,-74
2523,-63,-50,-63,-69,-66,-63,-69,-70
2524,-62,-51,-65,-71,-64,-63,-64,-68
2525,-63,-52,-65,-72,-64,-63,-63,-68
2526,-61,-55,-63,-71,-65,-64,-66,-70
2527,-61,-57,-66,-69,-64,-63,-64,-69
2528,-65,-60,-64,-67,-64,-60,-63,-71
2529,-66,-57,-66,-68,-61,-62,-64,-69
2530,-65,-64,-66,-68,-65,-61,-68,-74
2531,-65,-62,-66,-74,-65,-59,-65,-69
2532,-62,-61,-69,-72,-68,-58,-65,-70
2533,-63,-64,-64,-69,-65,-59,-60,-72
2534,-70,-63,-66,-70,-65,-57,-65,-70
2535,-65,-61,-67,-68,-63,-59,-66,-67
2536,-68,-61,-65,-70,-65,-52,-63,-66
2537,-67,-67,-63,-72,-61,-55,-59,-69
2538,-67,-66,-66,-70,-62,-54,-61,-70
2539,-68,-65,-68,-69,-64,-57,-63,-68
2540,-69,-62,-70,-72,-58,-52,-63,-69
2541,-66,-53,-64,-66,-69,-67,-68,-73
2542,-64,-48,-63,-68,-65,-68,-70,-69
2543,-64,-49,-61,-68,-64,-66,-65,-71
2544,-63,-53,-65,-68,-72,-63,-66,-73
2545,-61,-54,-62,-70,-65,-63,-67,-66
2546,-65,-55,-63,-70,-64,-64,-65,-70
2547,-67,-55,-59,-68,-64,-59,-65,-69
2548,-63,-55,-65,-74,-67,-65,-66,-69
2549,-64,-60,-64,-68,-69,-56,-64,-73
2550,-67,-62,-65,-67,-64,-63,-62,-71
2551,-67,-57,-68,-71,-64,-60,-67,-72
2552,-64,-61,-63,-68,-65,-62,-66,-66
2553,-65,-60,-64,-68,-64,-60,-64,-66
2554,-70,-61,-65,-68,-67,-60,-62,-69
2555,-61,-62,-65,-68,-63,-55,-66,-67
2556,-64,-64,-65,-74,-65,-55,-66,-71
2557,-65,-66,-65,-68,-63,-56,-67,-68
2558,-67,-65,-69,-72,-65,-51,-62,-69
2559,-66,-68,-69,-69,-62,-56,-62,-68
2560,-69,-67,-64,-67,-61,-53,-61,-61
2561,-65,-64,-69,-70,-63,-55,-63,-73
2562,-64,-50,-63,-74,-68,-63,-66,-70
2563,-64,-51,-61,-68,-66,-69,-65,-73
2564,-62,-54,-62,-69,-65,-64,-65,-69
2565,-61,-55,-65,-66,-67,-64,-64,-70
2566,-68,-55,-65,-67,-65,-66,-66,-74
2567,-67,-53,-63,-68,-66,-61,-67,-68
2568,-66,-56,-58,-69,-68,-66,-67,-68
2569,-64,-59,-64,-66,-64,-65,-64,-68
2570,-64,-59,-61,-69,-62,-60,-68,-67
2571,-65,-60,-62,-64,-66,-61,-65,-70
2572,-62,-63,-62,-69,-63,-61,-64,-68
2573,-62,-57,-67,-69,-63,-58,-62,-70
2574,-65,-57,-65,-65,-61,-57,-65,-70
2575,-65,-61,-69,-69,-67,-58,-60,-68
2576,-66,-62,-67,-66,-67,-55,-64,-68
2577,-68,-65,-68,-69,-69,-56,-66,-70
2578,-67,-63,-62,-70,-62,-52,-60,-69
2579,-69,-61,-69,-71,-61,-54,-65,-69
2580,-68,-66,-66,-71,-62,-53,-63,-66
2581,-68,-66,-68,-68,-64,-53,-63,-68
2582,-68,-66,-72,-71,-64,-53,-64,-70
2583,-63,-52,-63,-69,-69,-64,-67,-69
2584,-69,-51,-64,-66,-68,-67,-63,-70
2585,-64,-54,-60,-67,-67,-65,-71,-69
2586,-63,-54,-61,-71,-70,-63,-64,-66
2587,-63,-54,-61,-70,-69,-64,-67,-72
2588,-63,-57,-62,-66,-68,-64,-68,-71
2589,-64,-57,-60,-69,-67,-65,-70,-71
2590,-66,-58,-63,-68,-67,-61,-66,-70
2591,-68,-57,-61,-69,-67,-61,-64,-69
2592,-66,-64,-61,-68,-65,-61,-64,-65
2593,-67,-63,-64,-72,-66,-63,-63,-69
2594,-61,-62,-62,-70,-62,-60,-67,-67
2595,-65,-63,-65,-71,-65,-58,-61,-68
2596,-69,-62,-65,-69,-65,-56,-61,-69
2597,-67,-63,-67,-69,-63,-57,-64,-67
2598,-68,-61,-66,-70,-62,-55,-67,-63
2599,-63,-65,-66,-71,-63,-57,-62,-66
2600,-67,-62,-67,-63,-66,-55,-62,-69
2601,-67,-65,-68,-70,-66,-56,-61,-68
2602,-68,-65,-67,-71,-63,-57,-62,-71
2603,-69,-70,-67,-69,-66,-55,-61,-69
2604,-68,-53,-60,-68,-73,-69,-65,-68
2605,-65,-56,-57,-67,-66,-67,-64,-70
2606,-61,-56,-64,-69,-67,-62,-67,-68
2607,-64,-57,-58,-65,-67,-66,-66,-70
2608,-65,-57,-60,-68,-66,-65,-65,-67
2609,-66,-57,-63,-63,-66,-64,-66,-69
2610,-65,-57,-65,-68,-66,-67,-67,-65
2611,-64,-58,-56,-66,-69,-63,-65,-65
2612,-59,-61,-61,-66,-66,-63,-62,-69
2613,-67,-58,-65,-69,-64,-63,-65,-65
2614,-67,-57,-67,-69,-66,-61,-65,-66
2615,-67,-59,-64,-67,-67,-61,-62,-64
2616,-64,-64,-64,-69,-63,-61,-62,-67
2617,-66,-59,-64,-70,-65,-59,-65,-69
2618,-66,-60,-63,-71,-67,-58,-61,-67
2619,-66,-64,-68,-70,-64,-56,-65,-68
2620,-66,-66,-62,-68,-67,-56,-66,-66
2621,-64,-64,-64,-69,-65,-55,-63,-66
2622,-68,-67,-65,-71,-62,-59,-59,-63
2623,-66,-62,-65,-70,-63,-55,-60,-71
2624,-67,-62,-63,-67,-64,-56,-61,-70
2625,-62,-57,-58,-65,-67,-68,-67,-67
2626,-63,-56,-61,-67,-68,-69,-67,-71
2627,-63,-55,-57,-68,-67,-67,-67,-68
2628,-63,-59,-61,-63,-67,-68,-64,-70
2629,-63,-57,-62,-71,-67,-62,-64,-71
2630,-68,-57,-60,-69,-65,-62,-61,-66
2631,-68,-58,-57,-68,-69,-65,-64,-69
2632,-65,-61,-62,-70,-68,-61,-63,-66
2633,-65,-58,-58,-65,-67,-61,-60,-68
2634,-64,-62,-66,-64,-60,-63,-63,-66
2635,-65,-63,-63,-65,-69,-61,-60,-68
2636,-65,-58,-60,-72,-67,-61,-62,-67
2637,-66,-61,-62,-68,-69,-58,-65,-70
2638,-69,-68,-66,-67,-64,-60,-65,-67
2639,-64,-60,-67,-70,-67,-56,-62,-69
2640,-69,-65,-65,-70,-68,-56,-61,-67
2641,-68,-65,-69,-68,-64,-59,-62,-68
2642,-67,-67,-66,-66,-68,-57,-62,-68
2643,-69,-63,-67,-69,-62,-55,-61,-68
2644,-70,-64,-66,-69,-63,-57,-61,-64
2645,-71,-68,-66,-68,-64,-61,-61,-70
2646,-68,-60,-58,-67,-70,-64,-65,-67
2647,-66,-61,-61,-62,-67,-67,-70,-66
2648,-67,-60,-59,-69,-70,-63,-65,-70
2649,-67,-61,-62,-65,-71,-64,-69,-65
2650,-65,-58,-62,-62,-67,-67,-66,-69
2651,-66,-60,-59,-66,-68,-66,-64,-69
2652,-63,-56,-63,-69,-71,-65,-62,-69
2653,-67,-60,-62,-64,-66,-60,-64,-70
2654,-65,-60,-64,-67,-68,-66,-65,-69
2655,-64,-65,-62,-66,-67,-59,-65,-65
2656,-64,-62,-66,-66,-68,-61,-61,-65
2657,-66,-64,-63,-67,-62,-62,-60,-66
2658,-69,-64,-64,-67,-64,-59,-62,-71
2659,-69,-65,-64,-67,-65,-58,-63,-65
2660,-69,-64,-62,-67,-65,-59,-63,-71
2661,-70,-66,-63,-70,-66,-56,-62,-68
2662,-66,-65,-63,-68,-67,-63,-57,-67
2663,-71,-65,-66,-72,-68,-58,-60,-65
2664,-67,-68,-67,-64,-66,-56,-60,-66
2665,-68,-67,-66,-71,-67,-60,-61,-65
2666,-67,-69,-67,-68,-68,-57,-60,-65
2667,-66,-60,-59,-65,-68,-65,-67,-67
2668,-66,-56,-56,-65,-69,-67,-69,-67
2669,-63,-58,-61,-68,-71,-65,-67,-63
2670,-66,-57,-58,-66,-71,-67,-66,-68
2671,-67,-57,-58,-66,-66,-62,-68,-72
2672,-64,-61,-62,-63,-68,-60,-64,-67
2673,-66,-59,-59,-67,-69,-62,-64,-67
2674,-67,-61,-65,-66,-67,-65,-64,-67
2675,-67,-61,-63,-63,-69,-60,-62,-66
2676,-68,-61,-63,-65,-65,-62,-65,-66
2677,-67,-61,-59,-67,-66,-61,-63,-68
2678,-66,-62,-63,-70,-67,-63,-61,-68
2679,-69,-64,-63,-67,-66,-61,-61,-68
2680,-69,-63,-66,-66,-64,-59,-59,-66
2681,-68,-64,-60,-70,-65,-60,-61,-72
2682,-66,-64,-62,-65,-63,-60,-60,-69
2683,-67,-64,-67,-69,-65,-63,-54,-65
2684,-72,-68,-66,-69,-65,-55,-58,-61
2685,-65,-64,-60,-65,-68,-57,-58,-64
2686,-73,-67,-64,-68,-63,-62,-59,-60
2687,-70,-66,-66,-67,-67,-58,-56,-66
2688,-67,-59,-55,-62,-70,-68,-66,-69
2689,-65,-56,-54,-66,-70,-67,-66,-69
2690,-72,-61,-56,-67,-70,-67,-64,-71
2691,-60,-58,-60,-64,-71,-64,-64,-69
2692,-68,-58,-58,-65,-70,-64,-65,-73
2693,-68,-61,-59,-64,-71,-66,-64,-70
2694,-70,-60,-58,-63,-69,-61,-63,-67
2695,-68,-58,-61,-65,-66,-65,-61,-70
2696,-67,-62,-58,-68,-65,-62,-60,-64
2697,-67,-63,-60,-66,-67,-58,-58,-67
2698,-67,-61,-65,-64,-67,-64,-62,-68
2699,-67,-58,-63,-66,-65,-62,-59,-66
2700,-62,-62,-62,-69,-67,-61,-58,-68
2701,-70,-69,-65,-66,-63,-60,-63,-71
2702,-70,-65,-66,-64,-68,-58,-57,-68
2703,-69,-65,-67,-65,-68,-61,-60,-66
2704,-67,-66,-65,-68,-70,-54,-60,-67
2705,-67,-64,-64,-65,-65,-58,-60,-69
2706,-67,-68,-68,-71,-66,-59,-58,-72
2707,-73,-67,-63,-68,-70,-62,-53,-68
2708,-69,-67,-66,-68,-66,-61,-56,-68
2709,-63,-63,-57,-64,-68,-66,-68,-70
2710,-68,-58,-55,-66,-70,-68,-67,-68
2711,-68,-57,-56,-62,-68,-64,-64,-68
2712,-68,-63,-55,-67,-70,-63,-64,-66
2713,-69,-60,-53,-67,-70,-65,-61,-67
2714,-65,-61,-59,-68,-66,-64,-66,-66
2715,-68,-61,-58,-67,-70,-63,-60,-66
2716,-68,-59,-61,-64,-67,-66,-63,-67
2717,-66,-65,-62,-63,-72,-65,-60,-65
2718,-69,-62,-60,-64,-67,-65,-59,-68
2719,-70,-64,-61,-67,-71,-62,-64,-65
2720,-66,-63,-63,-67,-66,-61,-62,-67
2721,-70,-67,-63,-66,-68,-63,-62,-67
2722,-66,-66,-61,-68,-67,-63,-57,-67
2723,-67,-66,-65,-69,-66,-62,-55,-66
2724,-68,-65,-62,-68,-68,-61,-56,-64
2725,-66,-65,-66,-66,-66,-59,-58,-69
2726,-70,-67,-66,-66,-71,-61,-56,-67
2727,-68,-67,-65,-68,-67,-60,-57,-63
2728,-68,-68,-68,-68,-65,-62,-56,-65
2729,-71,-65,-65,-67,-66,-61,-55,-69
2730,-68,-64,-55,-65,-70,-70,-70,-67
2731,-65,-60,-53,-64,-69,-66,-69,-65
2732,-69,-61,-57,-63,-68,-65,-63,-67
2733,-68,-61,-57,-60,-70,-67,-68,-67
2734,-67,-63,-60,-62,-70,-63,-66,-70
2735,-66,-62,-60,-63,-67,-62,-66,-68
2736,-65,-60,-59,-69,-67,-68,-61,-66
